Provider,Amount
Mandera County Refferal Hospital,"390,573.93"
Mandera County Refferal Hospital,"678,820.00"
Mandera County Refferal Hospital,"1,215,750.00"
Mandera County Refferal Hospital,"1,655,170.00"
Mandera Medicare Clinic,"24,640.00"
Mandera Medicare Clinic,"38,080.00"
Mandera Medicare Clinic,"152,320.00"
Mandera Medicare Clinic,"165,760.00"
Mandera Nursing Home,"18,920.59"
Mandera Nursing Home,"47,040.00"
Mandera Nursing Home,"57,938.83"
Mandera Nursing Home,"295,680.00"
Mandera Nursing Home,"313,600.00"
Mandera Nursing Home,"409,920.00"
Mandera Wellness Centre,"72,531.02"
Mandera Wellness Centre,"265,440.00"
Mandera Wellness Centre,"520,800.00"
Mandera Wellness Centre,"1,007,998.00"
Mandera Wellness Centre,"1,787,640.00"
MANDERA WELLNESS CENTRE ANNEX CO.LIMITED,"19,726.01"
MANDERA WELLNESS CENTRE ANNEX CO.LIMITED,"20,500.83"
MANDERA WELLNESS CENTRE ANNEX CO.LIMITED,"67,200.00"
MANDERA WELLNESS CENTRE ANNEX CO.LIMITED,"100,800.00"
MANDERA WELLNESS CENTRE ANNEX CO.LIMITED,"168,000.00"
MANDERA WELLNESS CENTRE ANNEX CO.LIMITED,"246,400.00"
Mandera West Nursing Home,"1,283.95"
Mandera West Nursing Home,"120,960.00"
Mandera West Nursing Home,"141,120.00"
Mandera West Nursing Home,"307,840.00"
Mandera West Nursing Home,"319,200.00"
Manga Sub County Hospital,"253,286.51"
Manga Sub County Hospital,"328,320.00"
Manga Sub County Hospital,"342,584.19"
Manga Sub County Hospital,"1,665,200.00"
Manga Sub County Hospital,"2,007,280.00"
Manga Sub County Hospital,"2,933,760.00"
MANGALA DISPENSARY,"63,019.99"
MANGALA DISPENSARY,"123,569.64"
MANGANI MEDICARE CENTRE,"5,161.80"
MANGANI MEDICARE CENTRE,"7,391.85"
MANGANI MEDICARE CENTRE,"10,000.00"
MANGO DISPENSARY,"32,419.74"
MANGROOVE MEDICARE LIMITED,"1,363.48"
MANGROOVE MEDICARE LIMITED,"11,200.00"
MANGROOVE MEDICARE LIMITED,"22,400.00"
MANGROOVE MEDICARE LIMITED,31360
MANGROOVE MEDICARE LIMITED,"40,320.00"
MANGROOVE MEDICARE LIMITED,"176,960.00"
MANGS HEALTH CARE CLINIC,"24,109.05"
MANGU HEALTH CENTRE,"20,000.00"
MANGU HEALTH CENTRE,"50,000.00"
MANGU HEALTH CENTRE,"416,275.59"
MANGU HEALTH CENTRE,"446,327.43"
MANHAL NURSING HOME IMITED,"2,301.37"
MANHAL NURSING HOME IMITED,190400
MANHAL NURSING HOME IMITED,"203,840.00"
MANHAL NURSING HOME IMITED,259840
MANHAL NURSING HOME IMITED,"418,880.00"
MANHAL NURSING HOME IMITED,"506,240.00"
MANHAL NURSING HOME IMITED,"663,040.00"
Manoa Dispensary,"92,710.62"
Manoa Dispensary,"131,877.26"
MANOTI TUMAINI MEDICAL CENTRE,"156,800.00"
MANOTI TUMAINI MEDICAL CENTRE,"205,960.87"
MANOTI TUMAINI MEDICAL CENTRE,"273,144.20"
MANOTI TUMAINI MEDICAL CENTRE,"293,440.00"
MANOTI TUMAINI MEDICAL CENTRE,"310,000.00"
MANOTI TUMAINI MEDICAL CENTRE,"636,160.00"
MANSA HEALTH CENTRE,"1,644.84"
MANSA HEALTH CENTRE,"5,453.91"
MANSA HEALTH CENTRE,"22,400.00"
MANSA HEALTH CENTRE,"32,400.00"
MANSA HEALTH CENTRE,"71,520.00"
MANSA HEALTH CENTRE,"170,240.00"
Manunga Health Centre,"10,000.00"
Manunga Health Centre,"40,000.00"
Manunga Health Centre,"70,000.00"
Manunga Health Centre,"1,131,714.58"
Manunga Health Centre,"1,145,694.25"
Manyala Sub County Hospital,1100
Manyala Sub County Hospital,"33,440.00"
Manyala Sub County Hospital,"181,360.00"
Manyala Sub County Hospital,"188,080.00"
Manyala Sub County Hospital,"301,325.08"
Manyala Sub County Hospital,"364,597.69"
Manyala Sub County Hospital,"749,040.00"
MANYANI DISPENSARY,810.52
MANYATTA COMMUNITY MEDICAL CLINIC,"19,624.00"
MANYATTA COMMUNITY NURSING HOME- NDHIWA,"197,629.12"
MANYATTA COMMUNITY NURSING HOME- NDHIWA,"33,600.00"
MANYATTA COMMUNITY NURSING HOME- NDHIWA,"57,040.00"
MANYATTA COMMUNITY NURSING HOME- NDHIWA,"105,280.00"
MANYATTA COMMUNITY NURSING HOME- NDHIWA,"357,600.00"
Manyoror Dispensary,"10,000.00"
Manyoror Dispensary,"18,386.05"
Manyoror Dispensary,"30,000.00"
Manyoror Dispensary,"40,000.00"
Manyoror Dispensary,"107,267.80"
MANYUANDA HEALTH CENTRE,"79,280.00"
MANYUANDA HEALTH CENTRE,"83,760.00"
MANYUANDA HEALTH CENTRE,"88,240.00"
MANYUANDA HEALTH CENTRE,"116,160.00"
MANYUANDA HEALTH CENTRE,"325,119.40"
MANYUANDA HEALTH CENTRE,"370,221.34"
MANYUANDA HEALTH CENTRE,"10,000.00"
MANYUANDA HEALTH CENTRE,"20,000.00"
MANYUANDA HEALTH CENTRE,"40,000.00"
MANYUANDA HEALTH CENTRE,"92,284.53"
MANYUANDA HEALTH CENTRE,"149,072.95"
MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,"89,600.00"
MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,"145,600.00"
MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,"313,600.00"
MAPARASHA DISPENSARY,"10,000.00"
MAPARASHA DISPENSARY,"81,544.05"
MAPARASHA DISPENSARY,"557,949.74"
MAPENYA DISPENSARY,"20,535.83"
MAPENYA DISPENSARY,"35,703.29"
Marachi HealthCare Clinic,"33,842.83"
Marachi HealthCare Clinic,"35,840.00"
Marachi HealthCare Clinic,"61,583.69"
Marachi HealthCare Clinic,"208,320.00"
Marachi HealthCare Clinic,"490,560.00"
Marachi HealthCare Clinic,"586,880.00"
Marafa Sub County Hospital,"100,240.00"
Marafa Sub County Hospital,"107,200.00"
Marafa Sub County Hospital,"123,519.56"
Marafa Sub County Hospital,"232,136.52"
Marafa Sub County Hospital,"349,040.00"
Marafa Sub County Hospital,"351,280.00"
Maragua Sub County Hospital,"164,640.00"
Maragua Sub County Hospital,"326,010.42"
Maragua Sub County Hospital,"353,720.00"
Maragua Sub County Hospital,"951,160.00"
MARALAL CATHOLIC DISPENSARY,"10,000.00"
MARALAL CATHOLIC DISPENSARY,"33,364.35"
MARALAL CATHOLIC DISPENSARY,"57,405.57"
Marani District Hospital,"80,320.00"
Marani District Hospital,"138,330.00"
Marani District Hospital,"305,120.00"
Marani District Hospital,"512,872.97"
Marani District Hospital,"550,640.00"
Marani District Hospital,"902,597.02"
Marble Healthcare limited,"31,326.50"
Marble Healthcare limited,"61,255.56"
Marble Healthcare limited,"76,160.00"
Marble Healthcare limited,"110,800.00"
Marble Healthcare limited,"188,160.00"
Marble Healthcare limited,"193,680.00"
MARENYO HEALTH CENTRE,"5,613.09"
MARENYO HEALTH CENTRE,"22,240.00"
MARENYO HEALTH CENTRE,"26,720.00"
MARENYO HEALTH CENTRE,"67,520.00"
MARENYO HEALTH CENTRE,"80,800.00"
MARENYO HEALTH CENTRE,"146,920.73"
Marereni Dispensary,"20,000.00"
Marereni Dispensary,"30,000.00"
Marereni Dispensary,"90,000.00"
Marereni Dispensary,"100,000.00"
Marereni Dispensary,"323,471.71"
Marereni Dispensary,"457,390.73"
MARIA IMMACULATE HOSPITAL,"13,440.00"
MARIA IMMACULATE HOSPITAL,"16,800.00"
MARIA IMMACULATE HOSPITAL,"20,160.00"
MARIA IMMACULATE HOSPITAL,"43,680.00"
MARIA MAT. & NURSING HOME,"109,491.68"
MARIA MAT. & NURSING HOME,"116,480.00"
MARIA MAT. & NURSING HOME,"119,009.19"
Maria Teressa Nuzzo Health Centre,"56,000.00"
Maria Teressa Nuzzo Health Centre,"115,396.49"
Maria Teressa Nuzzo Health Centre,"262,080.00"
Maria Teressa Nuzzo Health Centre,"303,341.38"
Maria Teressa Nuzzo Health Centre,"358,400.00"
Maria Teressa Nuzzo Health Centre,"521,920.00"
MARIAKANI COMMUNITY HEALTHCARE SERVICES,"6,720.00"
MARIAKANI COMMUNITY HEALTHCARE SERVICES,"21,200.00"
MARIAKANI COMMUNITY HEALTHCARE SERVICES,"349,383.73"
MARIAKANI COTTAGE HOSPITAL MLOLONGO,"40,320.00"
MARIAKANI COTTAGE HOSPITAL MLOLONGO,"44,800.00"
MARIAKANI COTTAGE HOSPITAL MLOLONGO,"49,280.00"
MARIAKANI COTTAGE HOSPITAL MLOLONGO,"61,520.00"
MARIAKANI COTTAGE HOSPITAL MLOLONGO,"134,058.61"
MARIAKANI COTTAGE HOSPITAL MLOLONGO,"168,683.02"
MARIAKANI SUB-COUNTY HOSPITAL,"260,000.00"
MARIAKANI SUB-COUNTY HOSPITAL,"693,130.58"
MARIAKANI SUB-COUNTY HOSPITAL,"978,155.39"
MARIAKANI SUB-COUNTY HOSPITAL,"1,771,360.00"
MARIAKANI SUB-COUNTY HOSPITAL,"2,875,840.00"
MARIAKANI SUB-COUNTY HOSPITAL,"3,696,400.00"
MARIASHONI DISPENSARY,"25,099.85"
MARIASHONI DISPENSARY,"55,471.54"
MARIE STAR MEDICAL CLINIC,"5,930.87"
MARIE STOPES KENYA EASTLEIGH NURSING HOME,"50,000.00"
MARIE STOPES KENYA EASTLEIGH NURSING HOME,"150,000.00"
MARIE STOPES KENYA EASTLEIGH NURSING HOME,"230,000.00"
MARIE STOPES KENYA EASTLEIGH NURSING HOME,"320,000.00"
MARIE STOPES KENYA NAIVASHA CLINIC,"10,000.00"
MARIE STOPES KENYA NAIVASHA CLINIC,"20,000.00"
MARIE STOPES KENYA NAIVASHA CLINIC,"30,000.00"
MARIGAT SUB COUNTY HOSPITAL,"76,960.00"
MARIGAT SUB COUNTY HOSPITAL,"304,720.00"
MARIGAT SUB COUNTY HOSPITAL,"436,720.00"
MARIGAT SUB COUNTY HOSPITAL,"594,720.00"
MARIGAT SUB COUNTY HOSPITAL,"596,495.86"
MARIGAT SUB COUNTY HOSPITAL,"816,010.77"
MARIGO DISPENSARY,"10,000.00"
MARIGO DISPENSARY,"20,000.00"
MARIGO DISPENSARY,"134,987.48"
MARIGO DISPENSARY,"153,994.53"
MARIIRA COMMUNITY DISPENSARY,"14,898.42"
Marikebuni Dispensary,"10,000.00"
Marikebuni Dispensary,"20,000.00"
Marikebuni Dispensary,"50,000.00"
Marikebuni Dispensary,"97,800.97"
Marikebuni Dispensary,"160,000.00"
Marikebuni Dispensary,"174,533.61"
Marindi Sub County Referral Hospital,"5,000.24"
Marindi Sub County Referral Hospital,"695,040.00"
Marindi Sub County Referral Hospital,"2,291,040.00"
Marindi Sub County Referral Hospital,"2,333,520.00"
Marindi Sub County Referral Hospital,"3,140,160.00"
MARINGO CLINIC,"37,445.32"
MARINGO CLINIC,"62,861.24"
MARIWA DISPENSARY,"7,564.76"
MARIWA DISPENSARY,"52,853.86"
Mariwa Health Centre,"4,480.00"
Mariwa Health Centre,"6,586.70"
Mariwa Health Centre,"21,200.00"
Mariwa Health Centre,"51,360.00"
Mariwa Health Centre,"58,960.00"
MARKS EVER HEALTH CARE,"45,109.43"
MARKS EVER HEALTH CARE,"59,919.11"
Maroatora Nursing Home,"6,535.77"
Maroatora Nursing Home,"17,920.00"
Maroatora Nursing Home,"94,080.00"
Maroatora Nursing Home,"106,995.53"
Maroatora Nursing Home,"224,000.00"
Marpe Medicentre,"1,204.61"
Marpe Medicentre,"2,475.71"
Marpe Medicentre,"56,000.00"
Marpe Medicentre,"114,240.00"
Marpe Medicentre,"215,040.00"
Marpe Medicentre,"265,360.00"
MARSABIT COUNTY REFERAL HOSPITAL,"120,458.87"
MARSABIT COUNTY REFERAL HOSPITAL,"242,363.17"
MARSABIT COUNTY REFERAL HOSPITAL,"247,950.00"
MARSABIT COUNTY REFERAL HOSPITAL,"768,530.00"
MARSABIT COUNTY REFERAL HOSPITAL,"1,302,735.00"
MARSABIT COUNTY REFERAL HOSPITAL,"1,458,040.00"
MARSABIT LIBAN CHEMIST AND OPTICAL SERVICES,"13,030.82"
MARSABIT LIBAN CHEMIST AND OPTICAL SERVICES,"19,617.25"
MARUBEL HEALTHCARE CENTRE LIMITED,"5,014.26"
MARUBEL HEALTHCARE CENTRE LIMITED,"8,960.00"
MARUBEL HEALTHCARE CENTRE LIMITED,"11,200.00"
MARURA NURSING HOME,"8,020.81"
MARURA NURSING HOME,"100,514.25"
Marurui Health Centre,"10,000.00"
Marurui Health Centre,"10,550.00"
Marurui Health Centre,"60,550.00"
Marurui Health Centre,"128,731.91"
Marurui Health Centre,"905,557.51"
Mary Help of The Sick Hospital,"6,135.42"
Mary Help of The Sick Hospital,"480,800.00"
Mary Help of The Sick Hospital,"1,975,830.00"
Mary Help of The Sick Hospital,"2,615,890.00"
Mary Help of The Sick Hospital,"2,618,520.00"
MARY IMMACULATE HEALTH CENTRE BAHATI,"10,000.00"
MARY IMMACULATE HEALTH CENTRE BAHATI,"40,000.00"
MARY IMMACULATE HEALTH CENTRE BAHATI,"80,000.00"
MARY IMMACULATE HEALTH CENTRE BAHATI,"90,000.00"
Mary Immaculate health Centre Kaptagat,"15,680.00"
Mary Immaculate health Centre Kaptagat,"51,360.00"
Mary Immaculate health Centre Kaptagat,"157,520.00"
Mary Immaculate health Centre Kaptagat,"165,120.00"
Mary Immaculate health Centre Kaptagat,"433,493.52"
Mary Immaculate health Centre Kaptagat,"530,503.09"
Mary Immaculate Hospital Mweiga,"174,400.00"
Mary Immaculate Hospital Mweiga,"485,440.00"
Mary Immaculate Hospital Mweiga,"827,360.00"
Mary Immaculate Hospital Mweiga,"975,440.00"
MARY IMMACULATE KERUGOYA HOSPITAL,"29,237.27"
MARY IMMACULATE KERUGOYA HOSPITAL,"174,756.87"
MARY IMMACULATE KERUGOYA HOSPITAL,"190,500.00"
MARY IMMACULATE KERUGOYA HOSPITAL,"1,209,360.00"
MARY IMMACULATE KERUGOYA HOSPITAL,"1,338,370.00"
MARY IMMACULATE KERUGOYA HOSPITAL,"2,542,400.00"
MARYHILL MEDICAL CENTRE,"1,440.10"
Maryrosa Health,"64,960.00"
Maryrosa Health,"127,680.00"
Maryrosa Health,"137,402.08"
Maryrosa Health,"158,479.58"
Maryrosa Health,"224,000.00"
MASABA HOSPITAL LIMITED,"239,500.00"
MASABA HOSPITAL LIMITED,"263,850.00"
MASABA HOSPITAL LIMITED,"447,330.00"
MASABA HOSPITAL LIMITED,"694,450.00"
Masaba Sub-County Hospital,"514,643.70"
Masaba Sub-County Hospital,"657,727.24"
Masaba Sub-County Hospital,"914,360.00"
Masaba Sub-County Hospital,"3,190,320.00"
Masaba Sub-County Hospital,"5,892,000.00"
Masaba Sub-County Hospital,"9,125,840.00"
MASALA DISPENSARY,"20,000.00"
MASALA DISPENSARY,"35,403.98"
MASALA DISPENSARY,"60,894.10"
Masalani Diagnostic Limited,"110,580.44"
Masalani Diagnostic Limited,"276,733.81"
Masalani Diagnostic Limited,"436,800.00"
Masalani Diagnostic Limited,"584,640.00"
Masalani Diagnostic Limited,"950,880.00"
Masalani Diagnostic Limited,"1,380,960.00"
Masco Nursing Home,"110,800.00"
Masco Nursing Home,"124,366.34"
Masco Nursing Home,"133,200.00"
Masco Nursing Home,"161,522.59"
Masco Nursing Home,"360,480.00"
Masco Nursing Home,"544,000.00"
Maseno Mission Hospital,"3,194.87"
Maseno Mission Hospital,"168,327.68"
Maseno Mission Hospital,"879,360.00"
Maseno Mission Hospital,"3,327,920.00"
Maseno Mission Hospital,"4,344,080.00"
Maseno Mission Hospital,"5,632,000.00"
MASHAALLAH NURSING HOME,"10,593.18"
MASHAMBANI DISPENSARY,"138,617.23"
MASHAMBANI DISPENSARY,"149,078.52"
Masho Dispensary,"3,110.64"
Masho Dispensary,"170,000.00"
MASHRIQ MEDICAL CENTRE LIMITED,"34,985.24"
MASHRIQ MEDICAL CENTRE LIMITED,"38,968.24"
MASHRIQ MEDICAL CENTRE LIMITED,"190,400.00"
MASHRIQ MEDICAL CENTRE LIMITED,221760
MASHRIQ MEDICAL CENTRE LIMITED,"544,320.00"
MASHRIQ MEDICAL CENTRE LIMITED,"1,048,320.00"
MASHRIQ MEDICAL CENTRE LIMITED,"1,184,960.00"
MASHURU HEALTH CENTRE,"6,720.00"
MASHURU HEALTH CENTRE,"10,000.00"
MASII HEALTH CENTRE,"10,000.00"
MASII HEALTH CENTRE,"20,000.00"
MASII HEALTH CENTRE,"50,000.00"
MASII HEALTH CENTRE,"82,283.49"
MASII HEALTH CENTRE,"260,128.66"
Masii Medical Centre,"82,880.00"
Masii Medical Centre,"118,720.00"
Masii Medical Centre,"224,000.00"
Masii Medical Centre,"347,200.23"
Masii Medical Centre,"544,320.00"
Masii Medical Centre,"639,912.88"
MASINGA MODEL HEALTH CENTRE,"16,720.00"
MASINGA MODEL HEALTH CENTRE,"20,000.00"
MASINGA MODEL HEALTH CENTRE,"40,000.00"
MASINGA MODEL HEALTH CENTRE,"110,080.00"
MASINGA MODEL HEALTH CENTRE,"316,728.21"
MASINGA MODEL HEALTH CENTRE,"346,515.75"
MASOGO DISPENSARY,"20,000.00"
MASOGO DISPENSARY,"32,237.04"
MASOGO DISPENSARY,"40,000.00"
MASOGO DISPENSARY,"58,818.84"
Masogo Sub County Hospital,"50,080.00"
Masogo Sub County Hospital,"53,600.00"
Masogo Sub County Hospital,"107,040.00"
Masogo Sub County Hospital,"137,600.00"
Masogo Sub County Hospital,"278,654.02"
Masogo Sub County Hospital,"305,290.44"
MASOKANI DISPENSARY,"10,000.00"
MASOKANI DISPENSARY,"15,456.34"
MASOKANI DISPENSARY,"34,997.59"
MASOL DISPENSARY,"3,123.86"
MASONGALENI HEALTH CENTRE,"10,000.00"
MASONGALENI HEALTH CENTRE,"359,259.04"
MASONGALENI HEALTH CENTRE,"382,809.93"
Masongo Dispensary,"10,105.18"
Masongo Dispensary,"66,198.34"
MASTOO DISPENSARY,"42,399.09"
MASTOO DISPENSARY,"67,804.01"
MASUMBA DISPENSARY,"10,000.00"
MASUMBA DISPENSARY,"48,153.58"
MASUMBA DISPENSARY,"73,925.11"
MASURURA DISPENSARY,"10,000.00"
MASURURA DISPENSARY,"22,516.53"
MASURURA DISPENSARY,"50,023.84"
MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"92,155.87"
MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"9,029.96"
MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"47,040.00"
MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"69,440.00"
MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"91,840.00"
MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"116,480.00"
Mata Dispensary,"3,714.13"
Mata Dispensary,"10,000.00"
Mata Dispensary,"25,032.36"
MATANYA DISPENSARY,"20,000.00"
MATANYA DISPENSARY,"22,433.51"
MATANYA DISPENSARY,"98,357.18"
Matasia Health Centre,"10,000.00"
Matasia Health Centre,"864,152.14"
Matasia Health Centre,"1,207,123.06"
MATASIA NURSING HOME,4480
MATASIA NURSING HOME,15680
Matasia Nursing Home,"60,000.00"
Matasia Nursing Home,"93,440.00"
Matasia Nursing Home,"118,960.00"
Matasia Nursing Home,"171,200.00"
Matasia Nursing Home,247360
Matasia Nursing Home,"322,178.27"
Matasia Nursing Home,"379,935.06"
Matasia Nursing Home,398560
MATATA HOSPITAL SATELLITE MEDICAL CENTRE,"33,883.39"
MATATA HOSPITAL SATELLITE MEDICAL CENTRE,"76,160.00"
MATATA HOSPITAL SATELLITE MEDICAL CENTRE,"159,040.00"
MATATA HOSPITAL SATELLITE MEDICAL CENTRE,"190,400.00"
MATATA HOSPITAL SATELLITE MEDICAL CENTRE,"219,520.00"
MATATA NURSING HOME,"765,120.00"
MATATA NURSING HOME,"1,245,680.00"
MATATA NURSING HOME,"1,913,760.00"
MATATA NURSING HOME,"2,289,600.00"
MATATA NURSING HOME,"2,401,797.25"
MATATA NURSING HOME,"2,447,096.16"
Matayos Health Centre,"38,960.00"
Matayos Health Centre,"40,000.00"
Matayos Health Centre,"80,000.00"
Matayos Health Centre,"162,830.62"
Matayos Health Centre,"177,260.00"
Matayos Health Centre,"257,983.30"
MATER MISERICORDIAE HOSPITAL NAIROBI,"1,077,907.00"
MATER MISERICORDIAE HOSPITAL NAIROBI,"3,867,823.00"
MATER MISERICORDIAE HOSPITAL NAIROBI,"3,919,796.60"
MATER MISERICORDIAE HOSPITAL NAIROBI,"4,069,392.00"
Matercare Maternity Hospital,"18,960.00"
Matercare Maternity Hospital,"88,960.00"
Matercare Maternity Hospital,"172,560.00"
Matercare Maternity Hospital,"272,000.00"
Matercare Maternity Hospital,"594,146.46"
Matercare Maternity Hospital,"659,407.47"
Matete Level 4 Hospital,"183,040.00"
Matete Level 4 Hospital,"183,710.00"
Matete Level 4 Hospital,"327,520.00"
Matete Level 4 Hospital,"328,640.00"
Matete Level 4 Hospital,"372,737.01"
Matete Level 4 Hospital,"385,415.94"
MATHANGUNI DISPENSARY,"47,371.55"
MATHANGUNI DISPENSARY,"103,017.70"
Mathare North Hospital,"20,000.00"
Mathare North Hospital,"50,000.00"
Mathare North Hospital,"106,720.00"
Mathare North Hospital,"210,000.00"
Mathare North Hospital,"854,113.73"
Mathare North Hospital,"1,231,365.26"
MATHARE POLICE DEPOT DISPENSARY,"61,504.58"
MATHARE POLICE DEPOT DISPENSARY,"63,542.25"
MATHINGIRA MEDICAL CENTRE,"11,794.36"
MATHINGIRA MEDICAL CENTRE,"12,211.43"
MATIBABU FOUNDATION HOSPITAL UGUNJA CLINIC,"36,800.00"
MATIBABU FOUNDATION HOSPITAL UGUNJA CLINIC,"54,401.50"
MATIBABU FOUNDATION HOSPITAL UGUNJA CLINIC,"71,487.82"
MATIBABU FOUNDATION HOSPITAL UGUNJA CLINIC,"129,711.08"
MATIBABU FOUNDATION HOSPITAL UKWALA,"461,040.00"
MATIBABU FOUNDATION HOSPITAL UKWALA,"816,320.00"
MATIBABU FOUNDATION HOSPITAL UKWALA,"1,091,360.00"
MATIKU DISPENSARY,"6,202.91"
MATILIKU DISTRICT HOSPITAL,945.31
MATILIKU DISTRICT HOSPITAL,"4,690.00"
MATILIKU DISTRICT HOSPITAL,"126,880.00"
MATILIKU DISTRICT HOSPITAL,"498,880.00"
MATILIKU DISTRICT HOSPITAL,"552,560.00"
MATILIKU DISTRICT HOSPITAL,"664,400.00"
Matisi Dispensary,"10,000.00"
Matisi Dispensary,"20,000.00"
Matisi Dispensary,"92,924.74"
Matisi Dispensary,"139,969.34"
MATONDONI DISPENSARY,"10,000.00"
MATONDONI DISPENSARY,"604,091.08"
MATONDONI DISPENSARY,"712,960.98"
MATSANGONI MODEL HEALTH CENTRE,"10,000.00"
MATSANGONI MODEL HEALTH CENTRE,"128,461.64"
MATSANGONI MODEL HEALTH CENTRE,"196,115.79"
Matuga Dispensary,"4,549.34"
Matuga Dispensary,"10,000.00"
Matuga Dispensary,"41,413.26"
Matulo Dispensary,"10,000.00"
Matulo Dispensary,"30,000.00"
Matulo Dispensary,"195,828.53"
Matulo Dispensary,"304,850.87"
Matumbi Dispensary,"10,000.00"
Matumbi Dispensary,"54,481.67"
Matunda Maternity Home,"51,360.00"
Matunda Maternity Home,"101,883.29"
Matunda Maternity Home,"109,600.00"
Matunda Maternity Home,"132,782.14"
Matunda Maternity Home,"143,200.00"
Matunda Maternity Home,"155,120.00"
Matunda Sub County Hospital,"88,380.00"
Matunda Sub County Hospital,"167,800.00"
Matunda Sub County Hospital,"189,440.00"
Matunda Sub County Hospital,"461,780.00"
Matunda Sub County Hospital,"566,469.53"
Matunda Sub County Hospital,"698,126.08"
MATUNDA SUB COUNTY HOSPITAL - KIMININI,"633,859.64"
MATUNDA SUB-COUNTY HOSPITAL,"10,000.00"
MATUNDA SUB-COUNTY HOSPITAL,"20,000.00"
MATUNGU SUB-DISTRICT HOSPITAL,"31,460.68"
MATUNGU SUB-DISTRICT HOSPITAL,"91,440.49"
MATUNGU SUB-DISTRICT HOSPITAL,"196,640.00"
MATUNGU SUB-DISTRICT HOSPITAL,"384,960.00"
MATUNGU SUB-DISTRICT HOSPITAL,"631,360.00"
MATUNGU SUB-DISTRICT HOSPITAL,"633,360.00"
MATUNGULU HEALTH CENTRE,"40,000.00"
MATUNGULU HEALTH CENTRE,"45,404.22"
MATUNGULU HEALTH CENTRE,"50,000.00"
MATUNGULU HEALTH CENTRE,"59,998.75"
MATUNGULU MEDICAL HEALTH & WELLNESS CENTRE LIMITED,"50,042.53"
MATUNGULU MEDICAL HEALTH & WELLNESS CENTRE LIMITED,"11,200.00"
MATUNGULU MEDICAL HEALTH & WELLNESS CENTRE LIMITED,"73,920.00"
MATURA DISPENSARY,"22,034.20"
MATURA DISPENSARY,"39,085.31"
Maturu Dispensary,"3,573.23"
Matuu Level 4 Hospital,"581,626.24"
Matuu Mission Health Centre,"135,360.00"
Matuu Mission Health Centre,"158,880.00"
Matuu Mission Health Centre,"235,760.00"
Matuu Mission Health Centre,"294,480.00"
Matuu Mission Health Centre,"362,788.26"
Matuu Mission Health Centre,"398,930.76"
Mau Narok Health Centre,"70,000.00"
Mau Narok Health Centre,"100,000.00"
Mau Narok Health Centre,"120,000.00"
Mau Narok Health Centre,"201,066.00"
Mau Narok Health Centre,"300,000.00"
Mau Narok Health Centre,"341,637.46"
MAUA COTTAGE HOSPITAL LIMITED,"47,920.00"
MAUA COTTAGE HOSPITAL LIMITED,"173,760.00"
MAUA COTTAGE HOSPITAL LIMITED,"378,560.00"
MAUA COTTAGE HOSPITAL LIMITED,"507,520.00"
MAUA COTTAGE HOSPITAL LIMITED,"510,466.99"
MAUA COTTAGE HOSPITAL LIMITED,"2,356,297.60"
Maua Methodist Hospital,"706,080.00"
Maua Methodist Hospital,"2,885,680.00"
Maua Methodist Hospital,"5,007,040.00"
Maua Methodist Hospital,"7,069,760.00"
MAUMAU DISPENSARY,"6,817.39"
MAUMAU DISPENSARY,"15,820.05"
Maungu Model Health Centre,"10,000.00"
Maungu Model Health Centre,"131,045.38"
Maungu Model Health Centre,"173,250.09"
MAUNGUJA DISPENSARY,"10,000.00"
Mautuma Sub County Hospital,"10,000.00"
Mautuma Sub County Hospital,"40,000.00"
Mautuma Sub County Hospital,"70,000.00"
Mautuma Sub County Hospital,"100,000.00"
Mautuma Sub County Hospital,"616,890.36"
Mautuma Sub County Hospital,"981,317.38"
Mavens Healthcare Limited,"7,668.09"
Mavens Healthcare Limited,"19,040.00"
Mavens Healthcare Limited,"20,160.00"
Mavens Healthcare Limited,"66,080.00"
MAVIAUME DISPENSARY,"55,645.78"
MAVIAUME DISPENSARY,"73,723.30"
MAVINDINI HEALTH CENTRE,"10,000.00"
MAVINDINI HEALTH CENTRE,"56,357.27"
MAVINDINI HEALTH CENTRE,"132,145.82"
MAVINDU DISPENSARY,"10,000.00"
MAVINDU DISPENSARY,"122,942.81"
MAVINDU DISPENSARY,"150,484.33"
MAVINYE MODEL HEALTH CENTRE,"9,497.98"
MAVINYE MODEL HEALTH CENTRE,"10,000.00"
MAVUNO DISPENSARY,"22,426.23"
MAVUNO DISPENSARY,"43,785.40"
MAWELI DISPENSARY,"11,947.39"
MAWELI DISPENSARY,"49,801.17"
Maxcure Hospitals Limited-Kisumu,"535,290.00"
Maxcure Hospitals Limited-Kisumu,"740,810.00"
Maxcure Hospitals Limited-Kisumu,"1,387,900.00"
Maxcure Hospitals Limited-Kisumu,"1,518,500.00"
MAXICARE SUNRISE HOSPITAL,"1,037,440.00"
MAXICARE SUNRISE HOSPITAL,"1,273,440.00"
