provider_name,amount
Kajuki Health Centre,20000.0
The Nairobi Hospital,9654023.0
The Nairobi Hospital Out-Patient Centre Galeria,18460.0
Virhembe Nursing Home,129760.0
Kamuneru Dispensary,32400.0
Lukhome Dispensary (Kabuchai),60000.0
Mother Francisca Mission Maternity And Health Centre,147120.0
Mulot Catholic Dispensary,30000.0
Webuye Health Centre,10000.0
Maseno Mission Hospital,879360.0
County Medical Centre - Embu Ltd,1174276.0
Makadara Health Care,143200.0
New Busia Maternity & Nursing Home,164320.0
Medistar Hospital Kericho Ltd,97040.0
Patanisho Maternity And Nursing Home,127280.0
Provide International Clinic (Kayole),80000.0
Mama Maria Clinic,114240.0
Siloam Hospital Ltd Bomet,62720.0
Aar Hospital Limited Muthaiga,1155390.0
S.U.C.O.S Hospital,233440.0
Med 25 International Kenya,793840.0
Nairobi West Hospital,4322492.0
Nairobi West Hospital Ltd ( General Ward ),5644044.0
Sinoko Dispensary (Bungoma East),33440.0
Riotanchi Health Centre,10000.0
Iyabe District Hospital,43440.0
Marani District Hospital,80320.0
Nyansakia Health Centre,10000.0
Kionyo Health Centre,20000.0
Kenyerere Sub County Hospital,10000.0
Enoosaen Health Centre,40000.0
Nkararo Health Centre,10000.0
Keringet Sub County Hospital,90000.0
Dundori Health Centre,40000.0
Kabatini Health Centre,30000.0
Subukia Health Centre,10000.0
Rongai Health Centre,50000.0
Kimutwa Dispensary,20000.0
Kutus Dispensary,10000.0
Ngano Health Centre,60000.0
Ndaragwa Health Centre,20000.0
Chepkigen Health Centre,30000.0
Takawiri Dispensary,10000.0
Nyamasi Dispensary,50000.0
Nyagoro Health Centre,10000.0
Kaptanai Dispensary,48080.0
Chesikaki Dispensary,152320.0
Tuikut Dispensary,72720.0
Ngalasia Dispensary,56000.0
Kanganga Dispensary,10000.0
Kapkateny Dispensary,30000.0
Kapsambu Dispensary,10000.0
Kibirigwi Health Centre,10000.0
Kiangai Health Centre,20000.0
Magunga Level Iv Hospital,564480.0
Ndiru Level 4 Hospital,239520.0
Obwanda Health Centre,40000.0
Ugina Health Centre,44800.0
Ainamoi Health Centre,10000.0
Motosiet Health Centre,10000.0
Gitwamba Health Centre,20000.0
Bikeke Health Centre,10000.0
Kuvasali Health Centre,10000.0
Mihuu Dispensary,39120.0
Kangemi Health Centre,10000.0
Waithaka Health Centre,40000.0
Riruta Health Centre,50000.0
Langata Health Centre,43520.0
Kibera South Health Centre,20000.0
Kibera Amref Health Centre,20000.0
Kayole Ii Sub County Hospital,40160.0
Embakasi Health Centre,50000.0
Njiru Hospital,100000.0
Eastleigh Health Centre,30000.0
Bahati Sub-County Hospital,20000.0
Mathare North Hospital,20000.0
Kahawa West Health Centre,20000.0
Babadogo Health Centre,50000.0
Ngara Health Centre (City Council Of Nairobi),20000.0
Kilingili Health Centre,32400.0
Shiseso Model Health Centre,14480.0
Muhuru Sub-County Hospital,190880.0
Nyamekongoroto Health Centre,14480.0
Imanga Health Centre,25680.0
Kokotoni Dispensary,10000.0
Mariakani Sub-County Hospital,260000.0
Mlolongo Health Centre,20000.0
Ndalu Health Centre,150800.0
Kangaita Health Centre,10000.0
Malongo Dispensary,30000.0
Ponge Dispensary (Mbita),10000.0
Kitare Health Centre,54800.0
Nyalkinyi Health Centre,11200.0
Kegogi Health Centre,10000.0
Kitui County Referral Hospital,1153409.0
Kauwi Sub-District Hospital,45680.0
Torosei Dispensary,10000.0
Chepterwai Sub-District Hospital,43440.0
Nyatoto Health Centre,10000.0
Usao Health Centre,10000.0
Nyandiwa Level Iv Hospital,645040.0
Ogongo Level 4 Hospital,342720.0
Sakutiek Health Centre,40000.0
Olmekenyu Dispensary,30000.0
Ntulele Dispensary,20000.0
Bondeni Sub County Hospital,10000.0
Merigi Dispensary,20000.0
Kapkoros Sub-County Hospital,100000.0
Olokyin Health Centre,20000.0
Tarakwa Health Centre,10000.0
Tegatsub-County Hospital,10000.0
Irwaga Health Centre,4480.0
Chemaner Dispensary (Bomet),50000.0
Kipsonoi Health Centre,10000.0
Kanusin Dispensary,10000.0
Olbutyo Health Centre,10000.0
Siongiroi Health Centre,20000.0
Medina Health Centre.,30000.0
Runyenjes Sub County Hospital,26800.0
Cheptais Sub County Hospital,386000.0
Khalala Dispensary,20000.0
Magena Health Centre,13440.0
Olasi Dispensary,10000.0
Kobodo Dispensary,20000.0
Apu Health Centre,18960.0
Cheramei Dispensary,20000.0
Korogocho Health Centre,20000.0
Uthiru Muthua Health Centre,20000.0
Rachuonyo County Hospital,1651760.0
Raruowa Health Centre,4480.0
Makongeni L4,4660640.0
Nyarut Health Centre,20000.0
Githurai Langata Health Centre,10000.0
J.M.Kariuki(Ol Kalou)District Hospital,203920.0
Chebukwabi Dispensary,10000.0
Lyanaginga Health Centre,110480.0
Enzaro Health Centre,8960.0
Sabatia Sub County Hospital,40000.0
Bugina Health Centre,30000.0
Emusire Health Centre,30000.0
Ipali Health Centre,10000.0
Lolgorian Sub County Hospital,60000.0
Transmara West Sub County Hospital,181200.0
Lumumba Sub County Hospital,804480.0
Gita Sub County Hospital,83600.0
Nyahera Sub-County Hospital,40160.0
Airport Health Centre,562720.0
Kisumu County Referral Hospital,1375520.0
Miranga Sub County Hospital,20000.0
Nyalenda Health Centre,10000.0
Migosi Sub County Hospital,53600.0
Ober Kamoth Sub County Hospital,50160.0
Shisaba Dispensary,30000.0
Mabole Health Centre,26270.0
Shiraha Health Centre,10000.0
Shikunga Health Centre,8960.0
Eshimukoko Health Centre,30000.0
Lukohe Health Centre,31360.0
Khaunga Dispensary,10000.0
Makunga Rural Health Demonstration Centre,124640.0
Musango Dispensary,10000.0
Gatimu Health Centre,10000.0
Ngarua Health Centre,70000.0
Pesi Dispensary,10000.0
Olmoran Health Centre,40000.0
Oljabet Health Centre,30000.0
Langa Langa Dispensary,20000.0
Othaya Sub-District Hospital,97360.0
Lamuria Health Centre,10000.0
Bellevue Health Care,10000.0
Yala Sub County Hospital,103760.0
Kimeswon Health Centre,20000.0
Chemwa Bridge Dispensary,82720.0
Chegulo Dispensary,20000.0
Shianda Dispensary,20000.0
Sivilie Health Centre,80000.0
Shamakhubu Health Centre,20000.0
Kambiri Health Centre,10000.0
Ileho Health Centre,30000.0
Shinyalu Health Centre,30000.0
Mbeere Sub-County Hospital,352000.0
Kendu Sub-County Hospital,554400.0
Homabay District Hospital (Amenity Ward),2546340.0
Marindi Sub County Referral Hospital,695040.0
Meteitei Sub-District Hospital,317520.0
Kaptumo Sub-County Hospital,133840.0
Engineer District Hospital,143250.0
Matisi Dispensary,20000.0
Bondo Sub County Hospital,628720.0
Madiany Sub County Hospital,50320.0
Got Agulu Sub-District Hospital,36960.0
Mrima Maternity Hospital,463840.0
Malava Sub County Hospital,348720.0
Ndhiwa Sub County Hospital,1034240.0
Kawanga Health Centre,20000.0
Nkoilale Health Centre,20000.0
Mt. Kenya Hospital,904970.0
Kolani Dispensary,10000.0
Marigo Dispensary,10000.0
Uasin Gishu District Hospital,80000.0
Mama Rachel Ruto Maternity Hospital,871200.0
Ziwa Sub County Hospital,411500.0
Soy Health Centre,20000.0
Sosiani Health Centre,10000.0
Huruma District Hospital,50000.0
Turbo Sub-County Hospital,300.0
Sango Natiri Dispensary,10000.0
Jebrok Dispensary,10000.0
Kihara Sub County Hospital,86800.0
Mulachi Dispensary,10000.0
Tassia Kwa Ndege Hospital,40000.0
Reuben Health Centre (Gok),40000.0
Mwiki Health Centre,85680.0
Mutomo Sub County Hospital,40000.0
Kagwa Health Centre,22400.0
Trans Marigold Hospital,30000.0
King David Hospital,85140.0
Romkan Medical Centre,84960.0
Alexandria Cancer Centre & Palliative Care Hospital,98385.0
Mercylite Medical Clinic- Ruiru,128560.0
Renassances International Limited,170400.0
St Thomas Maternity,263040.0
Silent Hill Medical,190080.0
Jumupamozzi Medical Centre,6720.0
Isiolo County Nursing Home,192640.0
Health Pact Medical Centre,43440.0
Bombululu Medical Clinic,30000.0
Mount Olive Medical Centre,208320.0
St Paul'S Mission Hospital,281840.0
Joyride Medical Centre,295520.0
Samjomen Hospital,369440.0
Mama Nursing Home,53760.0
Alpha Community Nursing Home,40320.0
Frajoy Health Services Enterprises,56000.0
Ngurubani Medical Services -Gategi,85120.0
Thagana County Medical Centre,60400.0
Aspro Medecol Solutions,123200.0
Romieva Medical Center - Etago,523440.0
Olivelink Healthcare,10000.0
Meru Doctors Plaza Limited,3781020.0
Limuru Cottage Hospital Maternity Annex,170000.0
Limuru Cottage Hospital Kentmere Annex,30000.0
Ngong' Rapha Hospital,10000.0
Queens & Kings Health Centre,107360.0
Chuka Nursing Home,63600.0
Josiah Community Medical Centre,78400.0
Robins Healthcare Ltd,197550.0
Mainland Relief Hospital,20160.0
Shelly Beach Hospital,405920.0
Novic Medical Centre,1281280.0
Deteni Medical Clinic,10000.0
Saika Nursing Home,150080.0
St Clare Medical Clinic,51520.0
St Michael Nursing Home,231120.0
Olympus Medical Centre,42560.0
Mikulinzi Nursing Home,157360.0
Jakaba,30160.0
Spica'S Medical Centre,235760.0
Jumuia Hospital Huruma,577420.0
Jumuia Friends Hospital,256850.0
St. Agnes Health Clinic,96320.0
Prudent Cottage Hospital,178420.0
St Angela Medical Centre,81680.0
Maua Cottage Hospital Limited,47920.0
Ladopharma Medical Center,1239760.0
St. Paul'S Dawa Medical Clinic,145600.0
Bnm,802800.0
Emalia Community Health Center,306880.0
Masco Nursing Home,110800.0
Senye Medical Center,76000.0
Mama Abigael Smart Clinic,60000.0
Kasarani Maternity,86720.0
Blissfam Hospital,10000.0
Giftland Medical Centre Ltd,24640.0
Garissa Nursing Home Annex,56000.0
Eastlife Hospital Limited,219520.0
Kapsokwony Family Care Medical Centre,136640.0
The Dawameds Hospital,287520.0
Caritas Community Hospital,93360.0
Oakwood Hospital Limited,144480.0
Ndonyo Medical Services (Naivasha Kwa Muya Clinic),100800.0
Medicatia Hospital,10000.0
Domiline Medical Centre,172480.0
Magdak Maternity And Nursing Home,208320.0
Highcure Medical Centre Limited,114240.0
Firenze Nursing Home,60000.0
Prolix Solution Limited,30000.0
Presty Healthcare Centre,9500.0
St. Crispin Afya Hospital,60000.0
Golden Heart Clinic,324640.0
Lamheal Maternity & Nursing Home,405440.0
Sameta Medicare Centre,91840.0
Familyfirst Medical Centre Limited,124240.0
Wananchi Nursing Home,73840.0
The Pine Hospital,213000.0
St Cornel Medical Centre Samburu,38080.0
Kamuwongo Hope Medicare Centre,44800.0
Beehive Medical Services,111680.0
Mokowe Medical Centre,73920.0
Wananchi Medical Centre,125440.0
Kimathi Medical Service-Main Hospital,114240.0
Genvis Medical Center,24640.0
Saba Medical Center,145600.0
Ranen Ochuna Medical Centre,413200.0
Chwele Fountain Hospital,454720.0
Phinal Community Medical Centre,47040.0
Rapha Paradise Health Centre,10000.0
Ng'Uono Medical Centre,394240.0
Karambuna Medical Clinic,31360.0
Vebeneza Medical Clinic,244160.0
Bethel Afya Clinic,10000.0
Uchumi Medical Centre Limited,103040.0
Dencare Medical Care,185920.0
Sachangwan Highway Medical Centre,146640.0
Kamwanda Medical Clinic,228480.0
Royal Victoria Hospital,242960.0
Lukoye Healthcare,13440.0
Ikerege Medical Center,436800.0
Pasling Medical Centre,100800.0
King'S Nursing And Maternity Home,224000.0
Polani Medical Centre Limited,6720.0
Comfy Health Care Ltd,31360.0
Brother Andre Medial Centre,116880.0
Gilgil Healthcare Medical Centre,22400.0
Samaritan Hope Maternity & Nursing Home Limit E D .,15680.0
Roka Medical Clinic,10000.0
Juwfiah,208320.0
Juwfiah Medical Centre,100800.0
Neocare Specialist Hospital,419600.0
Neptune Health Care,295680.0
Hawi Family Hospital,547280.0
Kojwach Medical Centre,123200.0
Ringa Community Hospital Ltd,212800.0
Apida Medical Centre,132160.0
Zion Ahadi Mediclinic,111840.0
Mission Care Nursing Home,448960.0
Maccabees Healthcare,27920.0
Cheldeb Medical Clinic,183680.0
St Gallen Oncology Network,872400.0
Rosama Medical Services,30000.0
Jed Blossoms Hospital,104160.0
Lorenza Medical Centre,150080.0
Millenium Medical Centre (Etago),226240.0
Bomani Hospital Limited,302400.0
The Kitui Marternity And Nursing Home,30240.0
Arc Waraba Medica Centre,213680.0
Bangal Nursing Home Limited,147840.0
Shafin Medical Centre,211680.0
Nephrocare Clinic Limited,575100.0
Impact Healthcare- Annex,33600.0
Naitiri Jambo Medical Clinic,235040.0
Holsoms Annex Keumbu,117520.0
Lenmek Healthcare Annex Magenche,63760.0
Healcare Hospital,624960.0
Qasims Hospital Limited,1343120.0
Jodams Medical Maternity Clinic (Kenyenya),140960.0
Prof.Lucas Community Health System Hospital,215040.0
Tionycare Hospital,90480.0
Fadhili Medical Centre,132160.0
Termary Health Care Nursing Home,369200.0
Raksha International Medical Service Limited,94080.0
Mikindani Hospital,472200.0
Mother Amadea Health Centre,307680.0
Sinai Hospital,76720.0
Bushira Medical Centre,63840.0
Chelymo Medical Centre,862960.0
Your Family Clinics-Silibwet,11200.0
Alen Wales Lolgorian Medical Clinic Limited,18960.0
Olchobosei Medical Centre,153920.0
Engos Health Centre Africa Mission Services,20000.0
Nyandoche Ibere Dispensary,10000.0
Kahawa Dispensary,20000.0
Gesima Medical Centre,82880.0
Maunguja Dispensary,10000.0
Namboboto Dispensary,64800.0
Bumala B Health Centre,30000.0
Ongo Sub County Hospital,82560.0
Nyanchwa Adventist Mission Hospital,391520.0
Ikutha Medical Clinic,161280.0
Uriri Sub County Hospital,26800.0
Mariwa Health Centre,4480.0
Oyani Sub County Hospital,26800.0
Restore Hospital,6720.0
Calvary Hill Hospital,51760.0
Talitia Dispensary,10000.0
Chalbeat Medical Centre,188160.0
Grays Medical Centre,26880.0
Equity Afia Kisumu,5000.0
St. Joseph'S Hospital (Nyabondo),307360.0
Maria Teressa Nuzzo Health Centre,56000.0
Siha Medical Home Limited(Mpeketoni),302000.0
Nandi Hills Medicare,497680.0
Miathene District Hospital,73520.0
Kinani Family Medical And Dental Care,64960.0
Bethesda Health Care Services Company Limited,43680.0
Legacy Family Health Option Mulot,92880.0
Shalom Reru Clinic,11200.0
Al-Kawthar Medical Centre,315840.0
Namanga Nursing Home,436640.0
Neema Medical Home Limited,20000.0
Mercy Hospital,267600.0
Ravine Specialists Hospital,145360.0
Lagkaro Premier Medical Centre,313600.0
Salama Yard Medical Centre,323600.0
St Teresa Nursing Home,50160.0
Dadaab Medical Clinic,17920.0
Benane Nursing Home Limited,24640.0
Lions Sightfirst Eye Hospital-Nyeri Clinic,280000.0
Jemindas Nursing Home Limited,6720.0
Ponacare Medical Ltd,260880.0
Sublime Health Care Limited,298200.0
Brian Jake Memorial Hospital,359440.0
Haven Health Care,950000.0
Komarock Modern Healthcare-Kathwana,704070.0
Bahati Hospital Joska Branch,33800.0
Bingwa Afya Clinic(Naivasha),103040.0
Topcare Medical Center Subukia,20160.0
Mungoma Hospital,163040.0
Simbiri Nanbell Health Centre,69440.0
Evans Healthcare Clinic Ltd,631680.0
Beril'S Gwp Medical Centre,181440.0
Queen Rivers Medical Centre,297920.0
Roblessing Medical Centre,107520.0
Lyndah-Care Medical Centre,100800.0
Kensylus Medical Center,535360.0
Kidney Aid Dialisis Center Limited,287550.0
Gaichanjiru Hospital,447730.0
Bungoma Wema Centre,22400.0
Limuru Valleymed Diagonistic Centre,10000.0
Sismexy Diagnostic And Medical Centre,26880.0
Nyaburi Clinic,69440.0
Jotram Medical Centre,238560.0
Moshi Clinic,271040.0
Isiolo Drug Mart Medical Centre,20160.0
Jambo Healthcare Limited,50000.0
Mt. Sinai Hospital Thika Limited,10080.0
Immaculate Heart Of Mary Hospital,134240.0
Bulsho Healthcare Limited,147840.0
Al-Hamdu Nursing Home,185920.0
Al Shifac Nursing Home Limited,183680.0
Kalkaal Medical Centre,190400.0
Ngamia Health Services,179200.0
Qatar Medical Clinic,89440.0
Baldo Ippolita Catholic Health Centre,84960.0
Eldoret Oncology Associates,2758624.0
Tophill Hospital Eldoret,277080.0
Goodhope Health Ltd,85200.0
Kakuma Health Centre,47040.0
Mbitini Rehema Community Hospital,180240.0
Salama Cancer Centre Ltd,1088700.0
Ahava Medical Centre,369440.0
Synergy Clinics Limited,1694010.0
Silvercrest Medicare Hospital (Kirinyaga),134400.0
Favour Medical Services,405600.0
Tendercare Hospital Limited,18960.0
Newlife Cottage Hospital,10000.0
Reale Hospital Utawala Limited,90860.0
Curepark Modern Hospital Limited,81200.0
Mabera Maternity & Nu,107520.0
Queen Esther Isebania Modern Hospital Ltd,16800.0
Mephi Health Services Ltd-Lamu,11200.0
Kegogi Nursing Home,82880.0
Afya Hill Medical Centre,221760.0
Christamarianne Mission Hospital (Asumbi),1000460.0
Belgorod Medicare Limited,98560.0
Eymole Medicare And Nursing Home Limited,69440.0
Healvibe Medical Centre,98560.0
Deanesh Healthcare Medical Clinic,26880.0
Eye & U Opthalmic Ltd,89600.0
Eye & U Nakuru Limited,44800.0
Sikh Temple Makindu Hospital,11200.0
Rtc Medical Centre,362080.0
Palma Medical Centre,172480.0
Peruja Hospital,42400.0
Medswells Pharmacy And Medical Centre,425600.0
Northlight Hospital Limited,157120.0
Abyan Hospital Limited,20160.0
Eagle Health Care Solution,304000.0
Village Of Hope,83600.0
Bristol Park Hospital(Machakos),311070.0
Bristol Park Hospital Fedha,179530.0
Bristol Park Hospital,87040.0
Frevane Hospital,13440.0
Whiterose Medical Centre,693030.0
Whiterose Medical Centre Gategi Satellite,123200.0
Mitunguu Medical Services,228160.0
Mutuati Sub Couty Hospital,521320.0
Nyambene Sub County Hospital,626290.0
Isiolo County Referral Hospital,282200.0
Komarock Morden Medical Care,97200.0
Puche Medical Clinic,22400.0
Milimani Maternity & Nursing Home (Meru),8960.0
Randburg Community Hospital,550560.0
Nyamagwa Health Centre,286400.0
Pandya Memorial Hospital,771690.0
Central Memorial Hospital Ltd,203460.0
Guru Nanak Hospital,90480.0
Menorah Hospital (K) Ltd-Westlands Medical Centre,106500.0
Eldoret Hospital,1200720.0
Eldoret Hospital-Kericho Branch,589900.0
Kitale County Referral Hospital,106500.0
Assisi Nursing Home,6720.0
Kenyatta National Hospital (General Ward,203060361.0
Coast General Hospital (Mombasa),66990065.0
Jumuia Hospital Huruma,42954660.0
Machakos County Referral Hospital,41427910.0
Makueni County Referral Hospital,41390854.0
Kisii Level V Hospital,38336750.0
The Aga Khan University Hospital Nairobi,37870764.57
Nazareth Hospital,34827535.0
Coptic Hospital - Ngong Road,33403621.0
Texas Cancer Centre Nairobi West,33338701.0
Kitui County Referral Hospital,32907987.0
Embu Level 5 Hospital,32666643.0
Thika Level 5 Hospital,30614040.0
Meru Doctors Plaza Limited,30097176.0
Kenyatta University Teaching Referral And Research Hospital(,30042927.0
Meru Teaching And Referal Hospital,29609159.0
Consolata Mathari Town Annex,28047227.95
Mt. Kenya Hospital,26629370.0
Kilifi County Referral Hospital,25745306.0
Nyambene Sub County Hospital,24840860.0
The Nairobi Hospital,24558481.0
Moi Teaching And Refferal Hospital,23652221.0
Rift Valley Prov. General Hosp. Nakuru,22235180.0
Jaramogi Oginga Odinga Teaching And Referral Hospital,21815264.0
Kenyatta National Hospital(Amenity Wing),19512343.0
Mp Shah Hospital,18404733.0
Nairobi West Hospital Ltd ( General Ward ),18029888.0
Bosongo Medical Centre,17410660.0
Westlife Hospital Limited,16386000.0
Chiron Medical Diagnostics And Imaging Hospital Limited,15780000.0
Eldoret Oncology Associates,15036252.0
Siloam Hospital Limited,13718478.16
Pumwani Maternity Hospital,13231440.0
Nairobi West Hospital,13172350.0
Tenwek Hospital Bomet (Sotik),13159750.0
Kakamega County General Hospital,12272390.0
Consolata Kyeni Hospital,11704180.0
Avenue Hospital,11631036.81
Mwea Mission (Our Lady Of Lourdes) Hospital,10326570.0
Nyangena Hospital Ltd,10190430.0
Avenue Hospital Thika,10148962.63
Bungoma County Referral Hospital,9396610.0
Homabay District Hospital (Amenity Ward),9296940.0
Masaba Sub-County Hospital,9125840.0
Garissa County Referral Hospital,8863697.0
Scion Hospital Limited,8810800.0
Kenyatta National Hospital - Othaya,8581045.0
Nyahururu District Hospital,8115420.0
Nyamira County Referal Hospital,8040230.0
Metropolitan Hospital,7988000.0
Aar Hospital Limited Muthaiga,7987160.0
St Joseph Mission Hospital,7736030.0
Luton Medical Hospital Limited,7696650.0
Ravinna Hospital Ltd,7690880.0
P.C.E.A Hospital Kikuyu,7665950.0
P.C.E.A. Chogoria Hospital (Meru),7566779.0
Nairobi East Hospital Ltd,7521210.0
Ram Hospital Ltd Kisii,7508680.0
North Kinangop Catholic Hospital,7422880.0
Joshimo Medical Centre,7210400.0
Lifecare Hospitals Bungoma Ltd,7170790.0
Kerugoya County Refferal Hospital,7073520.0
St.Theresa'S Mission Hospital-Kiirua,6919148.0
The Aga Khan Hospital Mombasa,6866194.11
Nanyuki County Referral Hospital,6434990.0
Royal Medical Hospital And Maternity Home Limited,6214880.0
Kapkatet District Hospital,6207130.0
Kabartonjo District Hospital,6145660.0
Cancer Care Kenya Limited-Uap Mutual Tower,6107729.0
Aster Health Care Limited,6088380.0
Consolata Mission Hospital,6015820.0
Bloom Healthcare Machakos,5894280.0
Rachuonyo County Hospital,5857520.0
Kericho County Referral Hospital,5840600.0
Guardian Hospital Limited,5834027.0
Tabaka Mission Hospital,5675320.0
Cancer Care Kenya Limited,5636700.0
Maseno Mission Hospital,5632000.0
St. Mary'S Hospital (Mumias),5614860.0
Lenmek Hospital,5596560.0
Migori County Referral Hospital,5518550.0
Naivasha Sub-County Hospital,5429770.0
Embu Childrens Clinic-Town Centre,5372640.0
Kiambu County Referal Hospital,5361440.0
Murang'A County Refferal Hospital,5312480.0
Bloom Dhahabu Limited,5186779.0
Aic Litein Hospital,4974570.0
Kombewa County Referral Hospital,4913160.0
Advanced Cancer Centre,4910706.0
Racecourse Hospital,4758570.0
Ladopharma Medical Center,4690600.0
Synergy Clinics Limited,4684683.0
Premier Hospital Mombasa,4627339.88
The Aga Khan Hospital - Kisumu,4531561.0
Novic Medical Centre,4520880.0
Siaya County Referral Hospital,4260600.0
Qasims Hospital Limited,4182000.0
Eldoret Hospital,4150860.0
Pope Benedict Xvi Hospital,4094190.0
Christamarianne Mission Hospital (Asumbi),4081660.0
St Lukes Orthopaedic And Trauma Hospital,4073120.0
Jesmo Hospital,4041360.0
Lifecare Hospital-Eldoret Limited,3990660.0
Maxicare Sunrise Hospital,3990080.0
Bayaan Nursing Home,3971400.0
P.C.E.A Hospital(Tumutumu) Karatina,3919910.0
Mater Misericordiae Hospital Nairobi,3919796.6
St. Leonards Hospital Limited,3919040.0
Mombasa Hospital Association,3879237.0
Bungoma West Medical Services,3848215.0
Eurocity Medical Clinic,3819040.0
Najran Medical Centre Limited,3720640.0
Avenue Hospital- Kisumu,3709820.0
Somcare Hospital Ltd,3653100.0
Nyandiwa Level Iv Hospital,3611840.0
Mt Kenya (Ack) Hospital,3590210.0
Jumuia Friends Hospital,3557220.0
Oasis Specialist Hospital,3547457.0
Lifecare Hospital Limited-Kikuyu,3525000.0
St. Clare'S Kaplong Mission Hospital,3511320.0
Wamalwa Kijana Teaching And Referral Hospital,3496480.0
Kerugoya Medical Centre,3491956.0
Arabia Nursing Home,3489920.0
Embu Children'S Hospital,3416472.0
Kiria-Ini Mission Hospital,3414110.0
County Medical Centre - Embu Ltd,3376770.0
Koru Mission Health Centre,3369840.0
Custom Medical Center,3352940.0
Fairmont Hospital,3329400.0
Bethesda Health Care Services Company Limited,3282720.0
Ladnan Hospital,3238670.0
Malindi Sub County Hospital,3199779.0
Kendu Adventist Hospital,3198850.0
Cancer Care International,3196152.0
Mwingi Hospital (Kitui),3173680.0
Volunteer Nursing Home ;Limited,3155040.0
Bnm,3109280.0
St John Hospital,3071090.0
Nabuala Medical Centre,3060080.0
Kapenguria County Referral Hospital,3058250.0
Nissi Medical Centre,3044160.0
Nairobi Radiotherapy And Cancer Centre-Kindaruma,3011490.0
Salama Cancer Centre Ltd,3008700.0
Msambweni County Referral Hospital,2974465.0
Mukumu Hospital,2968800.0
Rangwe Sub County Hospital,2953360.0
Hawi Family Hospital,2916800.0
Chuka County Refferal Hospital,2901690.0
Baringo County Referral Hospital,2897240.0
The Webuye Hospital Limited,2888320.0
Maua Methodist Hospital,2885680.0
Mariakani Sub-County Hospital,2875840.0
Wema Catholic Health Centre,2852400.0
A.I.C Kapsowar Mission Hospital,2851160.0
Haven Health Care,2810000.0
Living Room International,2787240.0
St Clare Bolo Health Centre,2783440.0
Meditest Diagnostics Services,2780272.0
Kisumu County Referral Hospital,2768400.0
Vihiga County Referral Hospital,2748880.0
Busia District Hospital,2736600.0
St Akidiva Mindira Hospital - Mabera,2730000.0
Pala Level 4 Hospital,2711520.0
Kitengela Sub-County Hospital,2696960.0
Township Cottage,2684400.0
Komarock Modern Healthcare-Kathwana,2649990.0
Iten County Referral Hospital,2630730.0
Avenue Hospital Kisumu,2601660.0
Meswo Medical Clinic,2590480.0
Longisa County Referral Hospital,2583840.0
Okitta Maternity Nursing Home,2555520.0
Mary Immaculate Kerugoya Hospital,2542400.0
Misiwi Memorial Hospital,2531200.0
Gucha Maternity And Nursing Home,2523360.0
Chelymo Hospital,2507760.0
Jordan Hospital,2477165.0
Ndhiwa Sub County Hospital,2472160.0
Third-World Hospital Limited,2464000.0
The Thika Sam'S Hospital(Annex) Ltd,2462100.0
Ekerenyo Sub-District Hospital,2454640.0
Narok County Referral Hospital,2437320.0
St.Mary'S Mission Hospital,2433570.0
Jocham Hospital Ltd,2407890.0
Arrows Care Medical Centre,2394560.0
Kenol Hospital,2382020.0
Crescent Community Hospital,2374400.0
Moi Voi County Referral Hospital,2370485.0
Kitengela Medical Services,2361680.0
Rfh Specialist Hospital,2355807.0
Nyanchwa Adventist Mission Hospital,2336240.0
Suba Sub-Couty Hospital,2319360.0
Galaxy,2315700.0
Our Lady Of Mercy Mission Hospital,2313760.0
Gatundu Level V Hospital,2306020.0
St Gallen Oncology Network,2298160.0
Marindi Sub County Referral Hospital,2291040.0
Matata Nursing Home,2289600.0
Oak Tree Centre For Kidney And Chronic Diseases Ltd,2279610.0
Oscar Specialist Hospital Limited,2271079.0
Kibwezi Sub County Hospital,2261720.0
Whiterose Medical Centre,2250360.0
Bogota Bag Imaging And Nursing Home,2249760.0
Mwea Medical Centre,2248960.0
Karatina Sub-County Hospital,2243040.0
Cana Hospital,2239040.0
Mukurweini Sub-County Hospital,2236480.0
Edris Premier Hospital Limited,2228800.0
Siaya Medical Centre,2196240.0
Brimaxa Hospital Limited,2196080.0
Gaichanjiru Hospital,2196030.0
Kima Mission Hospital,2190320.0
Ruiru Sub-County Hospital,2188880.0
Cherangany Nursing Home,2180580.0
Kimbimbi Sub-County Hospital,2179200.0
St. Camillus Mission Hospital Karungu,2162720.0
Lifecare Hospital Migori,2160330.0
Eastlife Hospital Limited,2159360.0
Webuye Hospital,2158560.0
Northlight Hospital Limited,2146480.0
Komarock Modern Health Care Chuka,2142780.0
Mogumo Medical Centre Nyamira,2139200.0
Nyangiela Sub District,2130240.0
Itierio Maternity And Nursing Home,2127840.0
Sori Lakeside Nursing And Maternity Home,2110240.0
Mikindani Hospital,2052140.0
Figo Care Plus(K) Limited,2034150.0
Bondo Sub County Hospital,2017960.0
Manga Sub County Hospital,2007280.0
Ladopharma Medical Centre-Masara Ltd,1995360.0
Karen Hospital Ltd,1994640.0
Medistar Hospital Kericho Ltd,1988800.0
Siriba Nursing Home,1988440.0
Prina Medical Center,1985680.0
Tophill Hospital Eldoret,1980520.0
Makindu District Hospital,1979000.0
Mary Help Of The Sick Hospital,1975830.0
Kapsabet County Referral Hospital,1963880.0
Al Ahli Nursing Home,1960000.0
Kagio Hospital Limited,1955680.0
Healcare Hospital,1952000.0
